Institution,Program,Degree Type,Country,Decision,Notification Date,Notification Method,Undergrad GPA,GRE General,GRE Verbal,Analytical Writing,Notes,Details URL
"University Of Illinois, Urbana Champaign",Clinical/Community Psychology,PhD,American,Rejected,on 02/02/2024,E-mail,3.89,0,0,0.0,,https://www.thegradcafe.com/result/912701
"University Of Illinois, Urbana Champaign",Communications And Media,PhD,International,Rejected,on 23/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/923818
"University Of Illinois, Urbana Champaign",Computer Science (NLP),PhD,American,Accepted,on 24/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/907902
"University Of Illinois, Urbana Champaign",Economics,PhD,International,Accepted,on 13/02/2024,E-mail,0.0,0,0,0.0,Will decline soon. Good luck to those on the waitlist.,https://www.thegradcafe.com/result/935517
"University Of Illinois, Urbana Champaign",ICR,PhD,International,Wait listed,on 09/02/2024,Other,0.0,0,0,0.0,"Please disregard the waitlist notification. If you have already received an email confirming your admission, kindly leave a comment below.",https://www.thegradcafe.com/result/915756
"University Of Illinois, Urbana Champaign",Molecular And Cell Biology,PhD,International,Accepted,on 08/03/2024,E-mail,3.87,0,0,0.0,"Received admission after one interview with two Professors, one of them is the PI I mentioned in the application.",https://www.thegradcafe.com/result/930847
"University Of Illinois, Urbana Champaign",Political Science,PhD,International,Accepted,on 11/04/2024,E-mail,0.0,0,0,0.0,"Off waitlist, IR subfield.",https://www.thegradcafe.com/result/936890
"University Of Illinois, Urbana Champaign",Political Science,PhD,International,Accepted,on 10/01/2024,E-mail,3.97,167,165,5.0,GPA is grad. Never studied at a university where English is the primary teaching language.,https://www.thegradcafe.com/result/906301
"University Of Illinois, Urbana-Champaign",Aerospace Engineering,PhD,International,Accepted,on 04/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/903633
"University Of Illinois, Urbana-Champaign",Astronomy,PhD,International,Interview,on 10/02/2024,E-mail,0.0,0,0,0.0,"Interviewed on 2/13. I found some people have received offers on 2/25.  If you has better offers than UIUC, I kindly request you to decline this offer because this is my dream school and probably the only option. Thanks a lot!",https://www.thegradcafe.com/result/924663
"University Of Illinois, Urbana-Champaign",Astronomy,PhD,American,Accepted,on 23/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/924554
"University Of Illinois, Urbana-Champaign",Astronomy,PhD,American,Interview,on 09/02/2024,E-mail,3.9,0,0,0.0,"3 semesters of research, 1 published paper. Email asking me to give my availability to meet.",https://www.thegradcafe.com/result/916535
"University Of Illinois, Urbana-Champaign",Astrophysics,PhD,American,Accepted,on 23/02/2024,E-mail,3.9,0,0,0.0,"3 years of research experience, 1 published paper, had an interview that went well.",https://www.thegradcafe.com/result/924627
"University Of Illinois, Urbana-Champaign",Chemistry,PhD,American,Accepted,on 21/12/2023,E-mail,3.85,0,0,0.0,Organic. No interview,https://www.thegradcafe.com/result/916757
"University Of Illinois, Urbana-Champaign",Clinical Psychology,PhD,International,Interview,on 14/12/2023,E-mail,3.7,0,0,0.0,Invited to two interviews: PI and then with Program faculty/students.,https://www.thegradcafe.com/result/901607
"University Of Illinois, Urbana-Champaign",Cognitive Psychology,PhD,International,Rejected,on 24/01/2024,E-mail,3.42,170,162,4.0,"The email mentioned that my application was ""not recommended to the Cognitive Neuroscience Area of Psychology. "" There might be little chance of getting into the other specification I mentioned in the app? My Master's supervisor was an alumnus of UIUC. Guess that connection did not help :-/",https://www.thegradcafe.com/result/907861
"University Of Illinois, Urbana-Champaign",Economics,PhD,International,Accepted,on 13/02/2024,E-mail,4.0,161,151,4.5,received an offer by email from PhD program director. GPA is grad.,https://www.thegradcafe.com/result/917852
"University Of Illinois, Urbana-Champaign",Education Policy,PhD,American,Accepted,on 24/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/908194
"University Of Illinois, Urbana-Champaign",Educational Psychology,PhD,International,Rejected,on 25/01/2024,E-mail,4.0,0,0,0.0,Is this the first rejection letter from the PhD in Educational Psychology program from UIUC? Wish I can be accepted by other schools.,https://www.thegradcafe.com/result/908700
"University Of Illinois, Urbana-Champaign",English,PhD,International,Accepted,on 12/01/2024,E-mail,0.0,0,0,0.0,This is the joint MA/PhD program. Applied without MA.,https://www.thegradcafe.com/result/908366
"University Of Illinois, Urbana-Champaign",English,PhD,International,Accepted,on 12/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/907029
"University Of Illinois, Urbana-Champaign",English,PhD,American,Interview,on 17/01/2024,Other,0.0,0,0,0.0,not actually interview - when did acceptances go out? just started seeing waitlists.,https://www.thegradcafe.com/result/905818
"University Of Illinois, Urbana-Champaign",History,PhD,International,Rejected,on 26/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/911262
"University Of Illinois, Urbana-Champaign",Linguistics,PhD,International,Rejected,on 23/02/2024,E-mail,4.0,0,0,0.0,,https://www.thegradcafe.com/result/923643
"University Of Illinois, Urbana-Champaign",Linguistics,PhD,International,Rejected,on 22/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/923182
"University Of Illinois, Urbana-Champaign",Material Science And Engineering,PhD,International,Accepted,on 27/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/926043
"University Of Illinois, Urbana-Champaign",Mathematics,PhD,International,Rejected,on 09/02/2024,E-mail,0.0,0,0,0.0,Asian male. Want to study probability-related stuff. ECE B.Sc with research projects in communication/signal processing/probability. 3 rec. from advisors who have mentored me for at least a year for study/research. No Publication. (I suck) GPA: 4.18/4.3.,https://www.thegradcafe.com/result/938361
"University Of Illinois, Urbana-Champaign",Mechanical Engineering,PhD,International,Rejected,on 08/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/930333
"University Of Illinois, Urbana-Champaign",Musicology,PhD,International,Accepted,on 15/03/2024,Website,3.9,0,0,0.0,First acceptance for this season...1a/1w/5r/1p,https://www.thegradcafe.com/result/932457
"University Of Illinois, Urbana-Champaign",Physics,PhD,American,Rejected,on 07/03/2024,E-mail,4.0,0,0,0.0,"CMT/ No GRE. This is the 5th straight rejection, it's not looking good for me.",https://www.thegradcafe.com/result/929705
"University Of Illinois, Urbana-Champaign",Physics,PhD,American,Accepted,on 25/01/2024,E-mail,3.77,0,0,0.0,,https://www.thegradcafe.com/result/908610
"University Of Illinois, Urbana-Champaign",Physics,PhD,American,Accepted,on 22/01/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/908507
"University Of Illinois, Urbana-Champaign",Physics And Astronomy,PhD,American,Rejected,on 04/03/2024,E-mail,3.43,0,0,0.0,,https://www.thegradcafe.com/result/928453
"University Of Illinois, Urbana-Champaign",Political Science,PhD,International,Interview,on 30/01/2024,E-mail,0.0,0,0,0.0,email from DGS,https://www.thegradcafe.com/result/910131
"University Of Illinois, Urbana-Champaign",Social Work,PhD,International,Wait listed,on 02/02/2024,E-mail,3.97,151,159,0.0,GPA is grad. Anyone accepted planning to not go there?,https://www.thegradcafe.com/result/912084
"University Of Illinois, Urbana-Champaign",Sociology,PhD,International,Accepted,on 10/01/2024,E-mail,0.0,0,0,0.0,GRE not required or accepted. 1a/1r/2p. E-mail from faculty and  email to check status (but also congratulating on acceptance) .,https://www.thegradcafe.com/result/918342
"University Of Illinois, Urbana-Champaign",Statistics,PhD,International,Rejected,on 23/02/2024,E-mail,3.75,0,0,0.0,Rejection came in email,https://www.thegradcafe.com/result/923998
"University Of Illinois, Urbana-Champaign (UIUC)",Computer Science,PhD,International,Rejected,on 15/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/932648
"University Of Illinois, Urbana-Champaign (UIUC)",Physics,PhD,International,Accepted,on 23/02/2024,E-mail,3.77,0,0,0.0,"CMT. No GRE/sGRE. 1 preprint, 3 years of CMX research, 6 months of CMT research. No interview. GPA: 4.05/4.3 = 3.77/4.0.",https://www.thegradcafe.com/result/927746
"University Of Illinois,Urbana Champaign",Chemistry,PhD,International,Rejected,on 05/03/2024,E-mail,3.99,0,0,0.0,,https://www.thegradcafe.com/result/928456
University Of Illinois-Champaign,Clinical Psychology,PhD,International,Interview,on 18/12/2023,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/901866
University Of Illinois-Urbana Champaign,Communications,PhD,American,Rejected,on 26/01/2024,E-mail,3.9,0,0,0.0,,https://www.thegradcafe.com/result/909075
"University Of IllinoisÂ Urbana-Champaign, University Of Maryland",Finance,PhD,International,Interview,on 03/03/2024,E-mail,0.0,0,0,0.0,Ignore the state. Has anyone heard anything from or been invited for an interview by UIUC or UMD?,https://www.thegradcafe.com/result/927841
University Of Johns Hopkins,Physics,PhD,International,Rejected,on 20/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/933688
University Of Massachusetts (Boston),Clinical Psychology,PhD,American,Wait listed,on 06/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/931024
University Of Massachusetts (Boston),Counseling Psychology,PhD,American,Wait listed,on 13/02/2024,E-mail,0.0,0,0,0.0,I was waitlisted a while ago. If anyones been accepted by Umass (CONGRATS!). But help a brotha out and deny that thang lol,https://www.thegradcafe.com/result/933578
University Of Massachusetts (Boston),Global Inclusion And Social Development,PhD,International,Interview,on 20/03/2024,E-mail,0.0,0,0,0.0,Its been 10 days since the interview.. Has anyone heard from UMass Boston,https://www.thegradcafe.com/result/935740
University Of Massachusetts (Boston),Global Inclusion And Social Development,PhD,International,Interview,on 13/03/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/932456
University Of Massachusetts (Boston),School Psychology,PhD,American,Interview,on 10/12/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/939344
University Of Massachusetts (Boston),Sociology,PhD,American,Wait listed,on 07/03/2024,E-mail,3.98,0,0,0.0,"Waitlist notification via email, kind of strange: You are on the waitlist for the PhD Program in Sociology. You should receive a formal email from the admission portal if you have not already. We were impressed with your application! Our practice is to make a funding offer to all students we accept. Thus, we must secure funding lines before we make acceptance offers to all our qualified candidates.",https://www.thegradcafe.com/result/929746
University Of Massachusetts (Boston),Sociology,PhD,International,Accepted,on 29/02/2024,E-mail,0.0,0,0,0.0,"I received an offer letter, but it didn't mention anything about stipend and funding, nor did it say that I would be sent a funding letter later, nor did it have anything about campus visit day. It's wired, other people who have received offers from Umass Boston, are you facing the same situation?",https://www.thegradcafe.com/result/926901
University Of Munich,Economics,PhD,International,Wait listed,on 27/04/2024,E-mail,0.0,0,0,0.0,"To the reply under the post below: Hi! Ok, thanks for the reply! But does that mean that the process is still open (or kept open, e.g. if potential candidates spontaneously decline), since no rejection notifications were sent out, or will we simply not hear back and the selection process is actually over? :D",https://www.thegradcafe.com/result/937984
University Of Munich,Economics,PhD,International,Wait listed,on 25/04/2024,E-mail,0.0,0,0,0.0,"Has the admission process concluded or are they still in the process of selecting candidates? Apart from an automatically generated email stating that the first round of offers has been sent out (approx. a month ago), there has been no further communication. Has anyone received an official rejection notice?",https://www.thegradcafe.com/result/937926
University Of Munich,Economics,PhD,International,Wait listed,on 01/03/2024,E-mail,0.0,0,0,0.0,"PLease, Please, reject this offer if have a better option! This is my only last option.",https://www.thegradcafe.com/result/936825
University Of Munich,Economics,PhD,International,Wait listed,on 24/03/2024,E-mail,0.0,0,0,0.0,"please, please, decline if you have better offers. This is my highest offer. Thank you very much for your help.",https://www.thegradcafe.com/result/934399
University Of Munich,Economics,PhD,International,Accepted,on 23/02/2024,E-mail,0.0,0,0,0.0,,https://www.thegradcafe.com/result/924707
"University Of Munich (LMU, MGSE)",Economics,PhD,International,Wait listed,on 06/03/2024,E-mail,0.0,0,0,0.0,Not waitlisted. Does anyone hear back from them after the email notifying that we are on the shortlist. Been a while :(,https://www.thegradcafe.com/result/929129
University Of Munich (MGSE),Economics,PhD,International,Accepted,on 23/02/2024,E-mail,0.0,0,0,0.0,"TPB: I received an offer two weeks ago and had to decide by Monday (I know other people who also received offers). I rejected it on Monday, so they should probably send out a second wave of offers soon.",https://www.thegradcafe.com/result/929148
"University Of Munich, MGSE",Economics,PhD,International,Accepted,on 25/03/2024,E-mail,3.8,170,0,0.0,,https://www.thegradcafe.com/result/934875
"University Of Munich, MGSE",Economics,PhD,International,Interview,on 21/02/2024,POST,0.0,0,0,0.0,Not Interview-TBP: My friend and I haven't had any further communication either.,https://www.thegradcafe.com/result/922277
"University Of Munich, MGSE",Economics,PhD,International,Wait listed,on 16/02/2024,E-mail,0.0,0,0,0.0,Is there anybody who has gotten follow-up emails from them after the notification of being shortlisted?,https://www.thegradcafe.com/result/922275
